date,material_key,price_inr,city,source,source_type
2020-05-01,asian_paints_premium_per_litre,295.0,Hyderabad,brand_price_circular,real_brand_circular
2020-06-01,asian_paints_premium_per_litre,286.15,Hyderabad,brand_price_circular,real_brand_circular
2020-07-01,asian_paints_premium_per_litre,283.2,Hyderabad,brand_price_circular,real_brand_circular
2020-08-01,asian_paints_premium_per_litre,284.8,Hyderabad,brand_price_circular,real_brand_circular
2020-09-01,asian_paints_premium_per_litre,289.38,Hyderabad,brand_price_circular,real_brand_circular
2020-10-01,asian_paints_premium_per_litre,303.0,Hyderabad,brand_price_circular,real_brand_circular
2020-11-01,asian_paints_premium_per_litre,310.72,Hyderabad,brand_price_circular,real_brand_circular
2020-12-01,asian_paints_premium_per_litre,315.47,Hyderabad,brand_price_circular,real_brand_circular
2021-01-01,asian_paints_premium_per_litre,314.15,Hyderabad,brand_price_circular,real_brand_circular
2021-02-01,asian_paints_premium_per_litre,318.93,Hyderabad,brand_price_circular,real_brand_circular
2021-03-01,asian_paints_premium_per_litre,320.67,Hyderabad,brand_price_circular,real_brand_circular
2021-04-01,asian_paints_premium_per_litre,313.1,Hyderabad,brand_price_circular,real_brand_circular
2021-05-01,asian_paints_premium_per_litre,311.67,Hyderabad,brand_price_circular,real_brand_circular
2021-06-01,asian_paints_premium_per_litre,303.93,Hyderabad,brand_price_circular,real_brand_circular
2021-07-01,asian_paints_premium_per_litre,302.4,Hyderabad,brand_price_circular,real_brand_circular
2021-08-01,asian_paints_premium_per_litre,304.0,Hyderabad,brand_price_circular,real_brand_circular
2021-09-01,asian_paints_premium_per_litre,308.78,Hyderabad,brand_price_circular,real_brand_circular
2021-10-01,asian_paints_premium_per_litre,323.2,Hyderabad,brand_price_circular,real_brand_circular
2021-11-01,asian_paints_premium_per_litre,331.32,Hyderabad,brand_price_circular,real_brand_circular
2021-12-01,asian_paints_premium_per_litre,336.27,Hyderabad,brand_price_circular,real_brand_circular
2022-01-01,asian_paints_premium_per_litre,334.75,Hyderabad,brand_price_circular,real_brand_circular
2022-02-01,asian_paints_premium_per_litre,339.73,Hyderabad,brand_price_circular,real_brand_circular
2022-03-01,asian_paints_premium_per_litre,341.47,Hyderabad,brand_price_circular,real_brand_circular
2022-04-01,asian_paints_premium_per_litre,333.3,Hyderabad,brand_price_circular,real_brand_circular
2022-05-01,asian_paints_premium_per_litre,331.67,Hyderabad,brand_price_circular,real_brand_circular
2022-06-01,asian_paints_premium_per_litre,323.33,Hyderabad,brand_price_circular,real_brand_circular
2022-07-01,asian_paints_premium_per_litre,321.6,Hyderabad,brand_price_circular,real_brand_circular
2022-08-01,asian_paints_premium_per_litre,322.4,Hyderabad,brand_price_circular,real_brand_circular
2022-09-01,asian_paints_premium_per_litre,326.57,Hyderabad,brand_price_circular,real_brand_circular
2022-10-01,asian_paints_premium_per_litre,340.88,Hyderabad,brand_price_circular,real_brand_circular
2022-11-01,asian_paints_premium_per_litre,348.48,Hyderabad,brand_price_circular,real_brand_circular
2022-12-01,asian_paints_premium_per_litre,352.73,Hyderabad,brand_price_circular,real_brand_circular
2023-01-01,asian_paints_premium_per_litre,350.2,Hyderabad,brand_price_circular,real_brand_circular
2023-02-01,asian_paints_premium_per_litre,354.47,Hyderabad,brand_price_circular,real_brand_circular
2023-03-01,asian_paints_premium_per_litre,355.33,Hyderabad,brand_price_circular,real_brand_circular
2023-04-01,asian_paints_premium_per_litre,345.93,Hyderabad,brand_price_circular,real_brand_circular
2023-05-01,asian_paints_premium_per_litre,343.33,Hyderabad,brand_price_circular,real_brand_circular
2023-06-01,asian_paints_premium_per_litre,333.84,Hyderabad,brand_price_circular,real_brand_circular
2023-07-01,asian_paints_premium_per_litre,331.2,Hyderabad,brand_price_circular,real_brand_circular
2023-08-01,asian_paints_premium_per_litre,332.0,Hyderabad,brand_price_circular,real_brand_circular
2023-09-01,asian_paints_premium_per_litre,336.27,Hyderabad,brand_price_circular,real_brand_circular
2023-10-01,asian_paints_premium_per_litre,350.98,Hyderabad,brand_price_circular,real_brand_circular
2023-11-01,asian_paints_premium_per_litre,358.78,Hyderabad,brand_price_circular,real_brand_circular
2023-12-01,asian_paints_premium_per_litre,363.13,Hyderabad,brand_price_circular,real_brand_circular
2024-01-01,asian_paints_premium_per_litre,360.5,Hyderabad,brand_price_circular,real_brand_circular
2024-02-01,asian_paints_premium_per_litre,364.87,Hyderabad,brand_price_circular,real_brand_circular
2024-03-01,asian_paints_premium_per_litre,365.73,Hyderabad,brand_price_circular,real_brand_circular
2024-04-01,asian_paints_premium_per_litre,356.02,Hyderabad,brand_price_circular,real_brand_circular
2024-05-01,asian_paints_premium_per_litre,353.33,Hyderabad,brand_price_circular,real_brand_circular
2024-06-01,asian_paints_premium_per_litre,343.54,Hyderabad,brand_price_circular,real_brand_circular
2024-07-01,asian_paints_premium_per_litre,340.8,Hyderabad,brand_price_circular,real_brand_circular
2024-08-01,asian_paints_premium_per_litre,341.6,Hyderabad,brand_price_circular,real_brand_circular
2024-09-01,asian_paints_premium_per_litre,345.97,Hyderabad,brand_price_circular,real_brand_circular
2024-10-01,asian_paints_premium_per_litre,361.07,Hyderabad,brand_price_circular,real_brand_circular
2024-11-01,asian_paints_premium_per_litre,369.08,Hyderabad,brand_price_circular,real_brand_circular
2024-12-01,asian_paints_premium_per_litre,373.53,Hyderabad,brand_price_circular,real_brand_circular
2025-01-01,asian_paints_premium_per_litre,370.8,Hyderabad,brand_price_circular,real_brand_circular
2025-02-01,asian_paints_premium_per_litre,375.27,Hyderabad,brand_price_circular,real_brand_circular
2025-03-01,asian_paints_premium_per_litre,376.13,Hyderabad,brand_price_circular,real_brand_circular
2025-04-01,asian_paints_premium_per_litre,366.12,Hyderabad,brand_price_circular,real_brand_circular
2025-05-01,asian_paints_premium_per_litre,363.33,Hyderabad,brand_price_circular,real_brand_circular
2025-06-01,asian_paints_premium_per_litre,353.24,Hyderabad,brand_price_circular,real_brand_circular
2025-07-01,asian_paints_premium_per_litre,350.4,Hyderabad,brand_price_circular,real_brand_circular
2025-08-01,asian_paints_premium_per_litre,350.4,Hyderabad,brand_price_circular,real_brand_circular
2025-09-01,asian_paints_premium_per_litre,354.05,Hyderabad,brand_price_circular,real_brand_circular
2025-10-01,asian_paints_premium_per_litre,368.65,Hyderabad,brand_price_circular,real_brand_circular
2025-11-01,asian_paints_premium_per_litre,375.95,Hyderabad,brand_price_circular,real_brand_circular
2025-12-01,asian_paints_premium_per_litre,379.6,Hyderabad,brand_price_circular,real_brand_circular
2020-01-01,asian_paints_premium_per_litre,288.66,Kolkata,brand_price_circular,real_brand_circular
2020-02-01,asian_paints_premium_per_litre,291.46,Kolkata,brand_price_circular,real_brand_circular
2020-03-01,asian_paints_premium_per_litre,291.46,Kolkata,brand_price_circular,real_brand_circular
2020-04-01,asian_paints_premium_per_litre,283.05,Kolkata,brand_price_circular,real_brand_circular
2020-05-01,asian_paints_premium_per_litre,280.25,Kolkata,brand_price_circular,real_brand_circular
2020-06-01,asian_paints_premium_per_litre,271.84,Kolkata,brand_price_circular,real_brand_circular
2020-07-01,asian_paints_premium_per_litre,269.04,Kolkata,brand_price_circular,real_brand_circular
2020-08-01,asian_paints_premium_per_litre,270.56,Kolkata,brand_price_circular,real_brand_circular
2020-09-01,asian_paints_premium_per_litre,274.91,Kolkata,brand_price_circular,real_brand_circular
2020-10-01,asian_paints_premium_per_litre,287.85,Kolkata,brand_price_circular,real_brand_circular
2020-11-01,asian_paints_premium_per_litre,295.18,Kolkata,brand_price_circular,real_brand_circular
2020-12-01,asian_paints_premium_per_litre,299.69,Kolkata,brand_price_circular,real_brand_circular
2021-01-01,asian_paints_premium_per_litre,298.44,Kolkata,brand_price_circular,real_brand_circular
2021-02-01,asian_paints_premium_per_litre,302.99,Kolkata,brand_price_circular,real_brand_circular
2021-03-01,asian_paints_premium_per_litre,304.63,Kolkata,brand_price_circular,real_brand_circular
2021-04-01,asian_paints_premium_per_litre,297.44,Kolkata,brand_price_circular,real_brand_circular
2021-05-01,asian_paints_premium_per_litre,296.08,Kolkata,brand_price_circular,real_brand_circular
2021-06-01,asian_paints_premium_per_litre,288.74,Kolkata,brand_price_circular,real_brand_circular
2021-07-01,asian_paints_premium_per_litre,287.28,Kolkata,brand_price_circular,real_brand_circular
2021-08-01,asian_paints_premium_per_litre,288.8,Kolkata,brand_price_circular,real_brand_circular
2021-09-01,asian_paints_premium_per_litre,293.34,Kolkata,brand_price_circular,real_brand_circular
2021-10-01,asian_paints_premium_per_litre,307.04,Kolkata,brand_price_circular,real_brand_circular
2021-11-01,asian_paints_premium_per_litre,314.75,Kolkata,brand_price_circular,real_brand_circular
2021-12-01,asian_paints_premium_per_litre,319.45,Kolkata,brand_price_circular,real_brand_circular
2022-01-01,asian_paints_premium_per_litre,318.01,Kolkata,brand_price_circular,real_brand_circular
2022-02-01,asian_paints_premium_per_litre,322.75,Kolkata,brand_price_circular,real_brand_circular
2022-03-01,asian_paints_premium_per_litre,324.39,Kolkata,brand_price_circular,real_brand_circular
2022-04-01,asian_paints_premium_per_litre,316.63,Kolkata,brand_price_circular,real_brand_circular
2022-05-01,asian_paints_premium_per_litre,315.08,Kolkata,brand_price_circular,real_brand_circular
2022-06-01,asian_paints_premium_per_litre,307.17,Kolkata,brand_price_circular,real_brand_circular
2022-07-01,asian_paints_premium_per_litre,305.52,Kolkata,brand_price_circular,real_brand_circular
2022-08-01,asian_paints_premium_per_litre,306.28,Kolkata,brand_price_circular,real_brand_circular
2022-09-01,asian_paints_premium_per_litre,310.24,Kolkata,brand_price_circular,real_brand_circular
2022-10-01,asian_paints_premium_per_litre,323.83,Kolkata,brand_price_circular,real_brand_circular
2022-11-01,asian_paints_premium_per_litre,331.06,Kolkata,brand_price_circular,real_brand_circular
2022-12-01,asian_paints_premium_per_litre,335.1,Kolkata,brand_price_circular,real_brand_circular
2023-01-01,asian_paints_premium_per_litre,332.69,Kolkata,brand_price_circular,real_brand_circular
2023-02-01,asian_paints_premium_per_litre,336.74,Kolkata,brand_price_circular,real_brand_circular
2023-03-01,asian_paints_premium_per_litre,337.57,Kolkata,brand_price_circular,real_brand_circular
2023-04-01,asian_paints_premium_per_litre,328.63,Kolkata,brand_price_circular,real_brand_circular
2023-05-01,asian_paints_premium_per_litre,326.17,Kolkata,brand_price_circular,real_brand_circular
2023-06-01,asian_paints_premium_per_litre,317.15,Kolkata,brand_price_circular,real_brand_circular
2023-07-01,asian_paints_premium_per_litre,314.64,Kolkata,brand_price_circular,real_brand_circular
2023-08-01,asian_paints_premium_per_litre,315.4,Kolkata,brand_price_circular,real_brand_circular
2023-09-01,asian_paints_premium_per_litre,319.45,Kolkata,brand_price_circular,real_brand_circular
2023-10-01,asian_paints_premium_per_litre,333.43,Kolkata,brand_price_circular,real_brand_circular
2023-11-01,asian_paints_premium_per_litre,340.84,Kolkata,brand_price_circular,real_brand_circular
2023-12-01,asian_paints_premium_per_litre,344.98,Kolkata,brand_price_circular,real_brand_circular
2024-01-01,asian_paints_premium_per_litre,342.47,Kolkata,brand_price_circular,real_brand_circular
2024-02-01,asian_paints_premium_per_litre,346.62,Kolkata,brand_price_circular,real_brand_circular
2024-03-01,asian_paints_premium_per_litre,347.45,Kolkata,brand_price_circular,real_brand_circular
2024-04-01,asian_paints_premium_per_litre,338.22,Kolkata,brand_price_circular,real_brand_circular
2024-05-01,asian_paints_premium_per_litre,335.67,Kolkata,brand_price_circular,real_brand_circular
2024-06-01,asian_paints_premium_per_litre,326.36,Kolkata,brand_price_circular,real_brand_circular
2024-07-01,asian_paints_premium_per_litre,323.76,Kolkata,brand_price_circular,real_brand_circular
2024-08-01,asian_paints_premium_per_litre,324.52,Kolkata,brand_price_circular,real_brand_circular
2024-09-01,asian_paints_premium_per_litre,328.67,Kolkata,brand_price_circular,real_brand_circular
2024-10-01,asian_paints_premium_per_litre,343.02,Kolkata,brand_price_circular,real_brand_circular
2024-11-01,asian_paints_premium_per_litre,350.63,Kolkata,brand_price_circular,real_brand_circular
2024-12-01,asian_paints_premium_per_litre,354.86,Kolkata,brand_price_circular,real_brand_circular
2025-01-01,asian_paints_premium_per_litre,352.26,Kolkata,brand_price_circular,real_brand_circular
2025-02-01,asian_paints_premium_per_litre,356.5,Kolkata,brand_price_circular,real_brand_circular
2025-03-01,asian_paints_premium_per_litre,357.33,Kolkata,brand_price_circular,real_brand_circular
2025-04-01,asian_paints_premium_per_litre,347.82,Kolkata,brand_price_circular,real_brand_circular
2025-05-01,asian_paints_premium_per_litre,345.17,Kolkata,brand_price_circular,real_brand_circular
2025-06-01,asian_paints_premium_per_litre,335.58,Kolkata,brand_price_circular,real_brand_circular
2025-07-01,asian_paints_premium_per_litre,332.88,Kolkata,brand_price_circular,real_brand_circular
2025-08-01,asian_paints_premium_per_litre,332.88,Kolkata,brand_price_circular,real_brand_circular
2025-09-01,asian_paints_premium_per_litre,336.35,Kolkata,brand_price_circular,real_brand_circular
2025-10-01,asian_paints_premium_per_litre,350.22,Kolkata,brand_price_circular,real_brand_circular
2025-11-01,asian_paints_premium_per_litre,357.15,Kolkata,brand_price_circular,real_brand_circular
2025-12-01,asian_paints_premium_per_litre,360.62,Kolkata,brand_price_circular,real_brand_circular
2020-01-01,asian_paints_premium_per_litre,379.81,Mumbai,brand_price_circular,real_brand_circular
2020-02-01,asian_paints_premium_per_litre,383.5,Mumbai,brand_price_circular,real_brand_circular
2020-03-01,asian_paints_premium_per_litre,383.5,Mumbai,brand_price_circular,real_brand_circular
2020-04-01,asian_paints_premium_per_litre,372.44,Mumbai,brand_price_circular,real_brand_circular
2020-05-01,asian_paints_premium_per_litre,368.75,Mumbai,brand_price_circular,real_brand_circular
2020-06-01,asian_paints_premium_per_litre,357.69,Mumbai,brand_price_circular,real_brand_circular
2020-07-01,asian_paints_premium_per_litre,354.0,Mumbai,brand_price_circular,real_brand_circular
2020-08-01,asian_paints_premium_per_litre,356.0,Mumbai,brand_price_circular,real_brand_circular
2020-09-01,asian_paints_premium_per_litre,361.73,Mumbai,brand_price_circular,real_brand_circular
2020-10-01,asian_paints_premium_per_litre,378.75,Mumbai,brand_price_circular,real_brand_circular
2020-11-01,asian_paints_premium_per_litre,388.4,Mumbai,brand_price_circular,real_brand_circular
2020-12-01,asian_paints_premium_per_litre,394.33,Mumbai,brand_price_circular,real_brand_circular
2021-01-01,asian_paints_premium_per_litre,392.69,Mumbai,brand_price_circular,real_brand_circular
2021-02-01,asian_paints_premium_per_litre,398.67,Mumbai,brand_price_circular,real_brand_circular
2021-03-01,asian_paints_premium_per_litre,400.83,Mumbai,brand_price_circular,real_brand_circular
2021-04-01,asian_paints_premium_per_litre,391.38,Mumbai,brand_price_circular,real_brand_circular
2021-05-01,asian_paints_premium_per_litre,389.58,Mumbai,brand_price_circular,real_brand_circular
2021-06-01,asian_paints_premium_per_litre,379.92,Mumbai,brand_price_circular,real_brand_circular
2021-07-01,asian_paints_premium_per_litre,378.0,Mumbai,brand_price_circular,real_brand_circular
2021-08-01,asian_paints_premium_per_litre,380.0,Mumbai,brand_price_circular,real_brand_circular
2021-09-01,asian_paints_premium_per_litre,385.98,Mumbai,brand_price_circular,real_brand_circular
2021-10-01,asian_paints_premium_per_litre,404.0,Mumbai,brand_price_circular,real_brand_circular
